movie_id,primary_title,genres,individual_genre,runtime_minutes,title,studio,domestic_gross,foreign_gross,year,averagerating,numvotes,director_id,director_name,total_gross
tt1518812,Meek's Cutoff,"Drama,Western",Drama,104.0,Meek's Cutoff,Osci.,978000.0,0.0,2011,6.6,10439,nm0716980,Kelly Reichardt,978000.0
tt1518812,Meek's Cutoff,"Drama,Western",Western,104.0,Meek's Cutoff,Osci.,978000.0,0.0,2011,6.6,10439,nm0716980,Kelly Reichardt,978000.0
tt1521197,Anonymous,"Drama,Thriller",Drama,130.0,Anonymous,Sony,4500000.0,10900000.0,2011,6.9,37932,nm0000386,Roland Emmerich,15400000.0
tt1521197,Anonymous,"Drama,Thriller",Thriller,130.0,Anonymous,Sony,4500000.0,10900000.0,2011,6.9,37932,nm0000386,Roland Emmerich,15400000.0
tt1521848,Potiche,Comedy,Comedy,103.0,Potiche,MBox,1600000.0,21600000.0,2011,6.4,9543,nm0654830,François Ozon,23200000.0
tt1523483,Kaboom,"Comedy,Mystery,Romance",Comedy,86.0,Kaboom,IFC,119000.0,421000.0,2011,5.7,11858,nm0000777,Gregg Araki,540000.0
tt1523483,Kaboom,"Comedy,Mystery,Romance",Mystery,86.0,Kaboom,IFC,119000.0,421000.0,2011,5.7,11858,nm0000777,Gregg Araki,540000.0
tt1523483,Kaboom,"Comedy,Mystery,Romance",Romance,86.0,Kaboom,IFC,119000.0,421000.0,2011,5.7,11858,nm0000777,Gregg Araki,540000.0
tt1524137,Contraband,"Action,Crime,Drama",Action,109.0,Contraband,Uni.,66500000.0,29700000.0,2012,6.5,111709,nm0466349,Baltasar Kormákur,96200000.0
tt1524137,Contraband,"Action,Crime,Drama",Crime,109.0,Contraband,Uni.,66500000.0,29700000.0,2012,6.5,111709,nm0466349,Baltasar Kormákur,96200000.0
tt1524137,Contraband,"Action,Crime,Drama",Drama,109.0,Contraband,Uni.,66500000.0,29700000.0,2012,6.5,111709,nm0466349,Baltasar Kormákur,96200000.0
tt1524575,The Vatican Tapes,"Horror,Thriller",Horror,91.0,The Vatican Tapes,LGF,1800000.0,0.0,2015,5.0,14822,nm0004410,Mark Neveldine,1800000.0
tt1524575,The Vatican Tapes,"Horror,Thriller",Thriller,91.0,The Vatican Tapes,LGF,1800000.0,0.0,2015,5.0,14822,nm0004410,Mark Neveldine,1800000.0
tt1524930,Vacation,"Adventure,Comedy",Adventure,99.0,Vacation,WB (NL),58900000.0,46000000.0,2015,6.1,87582,nm0326246,Jonathan Goldstein,104900000.0
tt1524930,Vacation,"Adventure,Comedy",Adventure,99.0,Vacation,WB (NL),58900000.0,46000000.0,2015,6.1,87582,nm0197855,John Francis Daley,104900000.0
tt1524930,Vacation,"Adventure,Comedy",Comedy,99.0,Vacation,WB (NL),58900000.0,46000000.0,2015,6.1,87582,nm0326246,Jonathan Goldstein,104900000.0
tt1524930,Vacation,"Adventure,Comedy",Comedy,99.0,Vacation,WB (NL),58900000.0,46000000.0,2015,6.1,87582,nm0197855,John Francis Daley,104900000.0
tt1527186,Melancholia,"Drama,Sci-Fi",Drama,135.0,Melancholia,Magn.,3000000.0,12900000.0,2011,7.2,153434,nm0001885,Lars von Trier,15900000.0
tt1527186,Melancholia,"Drama,Sci-Fi",Sci-Fi,135.0,Melancholia,Magn.,3000000.0,12900000.0,2011,7.2,153434,nm0001885,Lars von Trier,15900000.0
tt5797456,Melancholia,"Drama,Mystery,Romance",Drama,75.0,Melancholia,Magn.,3000000.0,12900000.0,2011,3.3,26,nm8207786,Morteza Atashzamzam,15900000.0
tt5797456,Melancholia,"Drama,Mystery,Romance",Mystery,75.0,Melancholia,Magn.,3000000.0,12900000.0,2011,3.3,26,nm8207786,Morteza Atashzamzam,15900000.0
tt5797456,Melancholia,"Drama,Mystery,Romance",Romance,75.0,Melancholia,Magn.,3000000.0,12900000.0,2011,3.3,26,nm8207786,Morteza Atashzamzam,15900000.0
tt1527835,Archipelago,Drama,Drama,114.0,Archipelago,KL,7800.0,492000.0,2014,6.3,1991,nm0389712,Joanna Hogg,499800.0
tt8045226,Archipelago,Documentary,Documentary,61.0,Archipelago,KL,7800.0,492000.0,2014,6.1,46,nm1151128,Giulio Squillacciotti,499800.0
tt8045226,Archipelago,Documentary,Documentary,61.0,Archipelago,KL,7800.0,492000.0,2014,6.1,46,nm9648941,Camilla Insom,499800.0
tt1528071,Horns,"Crime,Drama,Fantasy",Crime,120.0,Horns,RTWC,174000.0,3700000.0,2014,6.5,70040,nm0014960,Alexandre Aja,3874000.0
tt1528071,Horns,"Crime,Drama,Fantasy",Drama,120.0,Horns,RTWC,174000.0,3700000.0,2014,6.5,70040,nm0014960,Alexandre Aja,3874000.0
tt1528071,Horns,"Crime,Drama,Fantasy",Fantasy,120.0,Horns,RTWC,174000.0,3700000.0,2014,6.5,70040,nm0014960,Alexandre Aja,3874000.0
tt1528100,Exodus: Gods and Kings,"Action,Adventure,Drama",Action,150.0,Exodus: Gods and Kings,Fox,65000000.0,203200000.0,2014,6.0,150858,nm0000631,Ridley Scott,268200000.0
tt1528100,Exodus: Gods and Kings,"Action,Adventure,Drama",Adventure,150.0,Exodus: Gods and Kings,Fox,65000000.0,203200000.0,2014,6.0,150858,nm0000631,Ridley Scott,268200000.0
tt1528100,Exodus: Gods and Kings,"Action,Adventure,Drama",Drama,150.0,Exodus: Gods and Kings,Fox,65000000.0,203200000.0,2014,6.0,150858,nm0000631,Ridley Scott,268200000.0
tt1528854,Daddy's Home,Comedy,Comedy,96.0,Daddy's Home,Par.,150400000.0,92400000.0,2015,6.2,96909,nm1890845,Sean Anders,242800000.0
tt1617630,Daddy's Home,"Drama,Thriller",Drama,90.0,Daddy's Home,Par.,150400000.0,92400000.0,2015,5.5,105,nm2691863,Justin Price,242800000.0
tt1617630,Daddy's Home,"Drama,Thriller",Thriller,90.0,Daddy's Home,Par.,150400000.0,92400000.0,2015,5.5,105,nm2691863,Justin Price,242800000.0
tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Documentary,Documentary,41.0,Sea Rex 3D: Journey to a Prehistoric World,3D,6100000.0,9900000.0,2010,6.9,364,nm0904449,Pascal Vuong,16000000.0
tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Documentary,Documentary,41.0,Sea Rex 3D: Journey to a Prehistoric World,3D,6100000.0,9900000.0,2010,6.9,364,nm3654605,Ronan Chapalain,16000000.0
tt1530983,Red Hill,"Thriller,Western",Thriller,95.0,Red Hill,Strand,21100.0,300000.0,2010,6.4,7874,nm0400850,Patrick Hughes,321100.0
tt1530983,Red Hill,"Thriller,Western",Western,95.0,Red Hill,Strand,21100.0,300000.0,2010,6.4,7874,nm0400850,Patrick Hughes,321100.0
tt1531663,Everything Must Go,"Comedy,Drama",Comedy,97.0,Everything Must Go,RAtt.,2700000.0,0.0,2011,6.4,45799,nm3656297,Dan Rush,2700000.0
tt1531663,Everything Must Go,"Comedy,Drama",Drama,97.0,Everything Must Go,RAtt.,2700000.0,0.0,2011,6.4,45799,nm3656297,Dan Rush,2700000.0
tt1531901,Byzantium,"Drama,Fantasy,Horror",Drama,118.0,Byzantium,IFC,89200.0,0.0,2013,6.5,38237,nm0001403,Neil Jordan,89200.0
tt1531901,Byzantium,"Drama,Fantasy,Horror",Fantasy,118.0,Byzantium,IFC,89200.0,0.0,2013,6.5,38237,nm0001403,Neil Jordan,89200.0
tt1531901,Byzantium,"Drama,Fantasy,Horror",Horror,118.0,Byzantium,IFC,89200.0,0.0,2013,6.5,38237,nm0001403,Neil Jordan,89200.0
tt1532503,Beginners,"Comedy,Drama,Romance",Comedy,105.0,Beginners,Focus,5800000.0,8500000.0,2011,7.2,83770,nm0590122,Mike Mills,14300000.0
tt1532503,Beginners,"Comedy,Drama,Romance",Drama,105.0,Beginners,Focus,5800000.0,8500000.0,2011,7.2,83770,nm0590122,Mike Mills,14300000.0
tt1532503,Beginners,"Comedy,Drama,Romance",Romance,105.0,Beginners,Focus,5800000.0,8500000.0,2011,7.2,83770,nm0590122,Mike Mills,14300000.0
tt1532958,Battle of the Year,"Drama,Music",Drama,110.0,Battle of the Year,SGem,8900000.0,7700000.0,2013,5.1,8769,nm0496863,Benson Lee,16600000.0
tt1532958,Battle of the Year,"Drama,Music",Music,110.0,Battle of the Year,SGem,8900000.0,7700000.0,2013,5.1,8769,nm0496863,Benson Lee,16600000.0
tt1533117,Let the Bullets Fly,"Action,Comedy,Western",Action,132.0,Let the Bullets Fly,Vari.,63000.0,104300000.0,2012,7.4,8234,nm0422638,Wen Jiang,104363000.0
tt1533117,Let the Bullets Fly,"Action,Comedy,Western",Comedy,132.0,Let the Bullets Fly,Vari.,63000.0,104300000.0,2012,7.4,8234,nm0422638,Wen Jiang,104363000.0
tt1533117,Let the Bullets Fly,"Action,Comedy,Western",Western,132.0,Let the Bullets Fly,Vari.,63000.0,104300000.0,2012,7.4,8234,nm0422638,Wen Jiang,104363000.0
tt1533749,Shaolin,"Action,Drama",Action,131.0,Shaolin,Vari.,66100.0,33600000.0,2011,6.9,17777,nm0150802,Benny Chan,33666100.0
tt1533749,Shaolin,"Action,Drama",Drama,131.0,Shaolin,Vari.,66100.0,33600000.0,2011,6.9,17777,nm0150802,Benny Chan,33666100.0
tt1535108,Elysium,"Action,Drama,Sci-Fi",Action,109.0,Elysium,TriS,93100000.0,193100000.0,2013,6.6,395572,nm0088955,Neill Blomkamp,286200000.0
tt1535108,Elysium,"Action,Drama,Sci-Fi",Drama,109.0,Elysium,TriS,93100000.0,193100000.0,2013,6.6,395572,nm0088955,Neill Blomkamp,286200000.0
tt1535108,Elysium,"Action,Drama,Sci-Fi",Sci-Fi,109.0,Elysium,TriS,93100000.0,193100000.0,2013,6.6,395572,nm0088955,Neill Blomkamp,286200000.0
tt1783264,Elysium,Drama,Drama,,Elysium,TriS,93100000.0,193100000.0,2013,6.0,6,nm3778562,Brandon Young,286200000.0
tt1535109,Captain Phillips,"Biography,Drama,Thriller",Biography,134.0,Captain Phillips,Sony,107100000.0,111700000.0,2013,7.8,387402,nm0339030,Paul Greengrass,218800000.0
tt1535109,Captain Phillips,"Biography,Drama,Thriller",Drama,134.0,Captain Phillips,Sony,107100000.0,111700000.0,2013,7.8,387402,nm0339030,Paul Greengrass,218800000.0
tt1535109,Captain Phillips,"Biography,Drama,Thriller",Thriller,134.0,Captain Phillips,Sony,107100000.0,111700000.0,2013,7.8,387402,nm0339030,Paul Greengrass,218800000.0
tt1535438,Hope Springs,"Comedy,Drama,Romance",Comedy,100.0,Hope Springs,Sony,63500000.0,50700000.0,2012,6.3,38667,nm0291205,David Frankel,114200000.0
tt1535438,Hope Springs,"Comedy,Drama,Romance",Drama,100.0,Hope Springs,Sony,63500000.0,50700000.0,2012,6.3,38667,nm0291205,David Frankel,114200000.0
tt1535438,Hope Springs,"Comedy,Drama,Romance",Romance,100.0,Hope Springs,Sony,63500000.0,50700000.0,2012,6.3,38667,nm0291205,David Frankel,114200000.0
tt1535612,The Son of No One,"Action,Crime,Drama",Action,90.0,The Son of No One,Anch.,30700.0,0.0,2011,5.1,15743,nm1996918,Dito Montiel,30700.0
tt1535612,The Son of No One,"Action,Crime,Drama",Crime,90.0,The Son of No One,Anch.,30700.0,0.0,2011,5.1,15743,nm1996918,Dito Montiel,30700.0
tt1535612,The Son of No One,"Action,Crime,Drama",Drama,90.0,The Son of No One,Anch.,30700.0,0.0,2011,5.1,15743,nm1996918,Dito Montiel,30700.0
tt1535970,The Ledge,"Drama,Romance,Thriller",Drama,101.0,The Ledge,IFC,9200.0,602000.0,2011,6.5,17757,nm0152466,Matthew Chapman,611200.0
tt1535970,The Ledge,"Drama,Romance,Thriller",Romance,101.0,The Ledge,IFC,9200.0,602000.0,2011,6.5,17757,nm0152466,Matthew Chapman,611200.0
tt1535970,The Ledge,"Drama,Romance,Thriller",Thriller,101.0,The Ledge,IFC,9200.0,602000.0,2011,6.5,17757,nm0152466,Matthew Chapman,611200.0
tt1536044,Paranormal Activity 2,Horror,Horror,91.0,Paranormal Activity 2,Par.,84800000.0,92800000.0,2010,5.7,93122,nm0931095,Tod Williams,177600000.0
tt1536048,W.E.,"Drama,History,Romance",Drama,119.0,W.E.,Wein.,583000.0,285000.0,2012,6.3,11314,nm0000187,Madonna,868000.0
tt1536048,W.E.,"Drama,History,Romance",History,119.0,W.E.,Wein.,583000.0,285000.0,2012,6.3,11314,nm0000187,Madonna,868000.0
tt1536048,W.E.,"Drama,History,Romance",Romance,119.0,W.E.,Wein.,583000.0,285000.0,2012,6.3,11314,nm0000187,Madonna,868000.0
tt1538403,The Mortal Instruments: City of Bones,"Action,Fantasy,Horror",Action,130.0,The Mortal Instruments: City of Bones,SGem,31200000.0,64200000.0,2013,5.9,121936,nm0958969,Harald Zwart,95400000.0
tt1538403,The Mortal Instruments: City of Bones,"Action,Fantasy,Horror",Fantasy,130.0,The Mortal Instruments: City of Bones,SGem,31200000.0,64200000.0,2013,5.9,121936,nm0958969,Harald Zwart,95400000.0
tt1538403,The Mortal Instruments: City of Bones,"Action,Fantasy,Horror",Horror,130.0,The Mortal Instruments: City of Bones,SGem,31200000.0,64200000.0,2013,5.9,121936,nm0958969,Harald Zwart,95400000.0
tt1540011,Blair Witch,"Horror,Mystery,Thriller",Horror,89.0,Blair Witch,LGF,20800000.0,24400000.0,2016,5.0,36867,nm1417392,Adam Wingard,45200000.0
tt1540011,Blair Witch,"Horror,Mystery,Thriller",Mystery,89.0,Blair Witch,LGF,20800000.0,24400000.0,2016,5.0,36867,nm1417392,Adam Wingard,45200000.0
tt1540011,Blair Witch,"Horror,Mystery,Thriller",Thriller,89.0,Blair Witch,LGF,20800000.0,24400000.0,2016,5.0,36867,nm1417392,Adam Wingard,45200000.0
tt1540128,Playing for Keeps,"Comedy,Romance,Sport",Comedy,105.0,Playing for Keeps,FD,13100000.0,0.0,2012,5.7,27389,nm0610831,Gabriele Muccino,13100000.0
tt1540128,Playing for Keeps,"Comedy,Romance,Sport",Romance,105.0,Playing for Keeps,FD,13100000.0,0.0,2012,5.7,27389,nm0610831,Gabriele Muccino,13100000.0
tt1540128,Playing for Keeps,"Comedy,Romance,Sport",Sport,105.0,Playing for Keeps,FD,13100000.0,0.0,2012,5.7,27389,nm0610831,Gabriele Muccino,13100000.0
tt1540133,The Guard,"Comedy,Crime,Thriller",Comedy,96.0,The Guard,SPC,5400000.0,14200000.0,2011,7.3,75183,nm0567620,John Michael McDonagh,19600000.0
tt1540133,The Guard,"Comedy,Crime,Thriller",Crime,96.0,The Guard,SPC,5400000.0,14200000.0,2011,7.3,75183,nm0567620,John Michael McDonagh,19600000.0
tt1540133,The Guard,"Comedy,Crime,Thriller",Thriller,96.0,The Guard,SPC,5400000.0,14200000.0,2011,7.3,75183,nm0567620,John Michael McDonagh,19600000.0
tt1951166,Capital,Drama,Drama,114.0,Capital,Cohen,102000.0,2400000.0,2013,6.5,4736,nm0002020,Costa-Gavras,2502000.0
tt1540814,Casino Jack and the United States of Money,Documentary,Documentary,118.0,Casino Jack and the United States of Money,Magn.,177000.0,0.0,2010,7.1,1522,nm0316795,Alex Gibney,177000.0
tt1541160,Flypaper,"Comedy,Crime,Mystery",Comedy,87.0,Flypaper,IFC,5000.0,3100000.0,2011,6.4,30352,nm0591450,Rob Minkoff,3105000.0
tt1541160,Flypaper,"Comedy,Crime,Mystery",Crime,87.0,Flypaper,IFC,5000.0,3100000.0,2011,6.4,30352,nm0591450,Rob Minkoff,3105000.0
tt1541160,Flypaper,"Comedy,Crime,Mystery",Mystery,87.0,Flypaper,IFC,5000.0,3100000.0,2011,6.4,30352,nm0591450,Rob Minkoff,3105000.0
tt1541995,Snow Flower and the Secret Fan,"Drama,History",Drama,104.0,Snow Flower and the Secret Fan,FoxS,1300000.0,10000000.0,2011,6.1,3429,nm0911061,Wayne Wang,11300000.0
tt1541995,Snow Flower and the Secret Fan,"Drama,History",History,104.0,Snow Flower and the Secret Fan,FoxS,1300000.0,10000000.0,2011,6.1,3429,nm0911061,Wayne Wang,11300000.0
tt1542344,127 Hours,"Adventure,Biography,Drama",Adventure,94.0,127 Hours,FoxS,18300000.0,42400000.0,2010,7.6,323949,nm0000965,Danny Boyle,60700000.0
tt1542344,127 Hours,"Adventure,Biography,Drama",Biography,94.0,127 Hours,FoxS,18300000.0,42400000.0,2010,7.6,323949,nm0000965,Danny Boyle,60700000.0
tt1542344,127 Hours,"Adventure,Biography,Drama",Drama,94.0,127 Hours,FoxS,18300000.0,42400000.0,2010,7.6,323949,nm0000965,Danny Boyle,60700000.0
tt1542852,Carancho,"Crime,Drama,Romance",Crime,107.0,Carancho,Strand,85500.0,3900000.0,2011,6.9,7084,nm0871086,Pablo Trapero,3985500.0
tt1542852,Carancho,"Crime,Drama,Romance",Drama,107.0,Carancho,Strand,85500.0,3900000.0,2011,6.9,7084,nm0871086,Pablo Trapero,3985500.0
tt1542852,Carancho,"Crime,Drama,Romance",Romance,107.0,Carancho,Strand,85500.0,3900000.0,2011,6.9,7084,nm0871086,Pablo Trapero,3985500.0
tt1545759,Point Blank,"Action,Crime,Drama",Action,81.0,Point Blank,Magn.,708000.0,8500000.0,2011,6.8,12706,nm0146991,Fred Cavayé,9208000.0
tt1545759,Point Blank,"Action,Crime,Drama",Crime,81.0,Point Blank,Magn.,708000.0,8500000.0,2011,6.8,12706,nm0146991,Fred Cavayé,9208000.0
tt1545759,Point Blank,"Action,Crime,Drama",Drama,81.0,Point Blank,Magn.,708000.0,8500000.0,2011,6.8,12706,nm0146991,Fred Cavayé,9208000.0
tt3735086,Point Blank,"Crime,Documentary,History",Crime,92.0,Point Blank,Magn.,708000.0,8500000.0,2011,8.2,15,nm1847672,Theresa Jessouroun,9208000.0
tt3735086,Point Blank,"Crime,Documentary,History",Documentary,92.0,Point Blank,Magn.,708000.0,8500000.0,2011,8.2,15,nm1847672,Theresa Jessouroun,9208000.0
tt3735086,Point Blank,"Crime,Documentary,History",History,92.0,Point Blank,Magn.,708000.0,8500000.0,2011,8.2,15,nm1847672,Theresa Jessouroun,9208000.0
tt1547234,Premium Rush,"Action,Crime,Thriller",Action,91.0,Premium Rush,Sony,20300000.0,10800000.0,2012,6.5,105279,nm0462895,David Koepp,31100000.0
tt1547234,Premium Rush,"Action,Crime,Thriller",Crime,91.0,Premium Rush,Sony,20300000.0,10800000.0,2012,6.5,105279,nm0462895,David Koepp,31100000.0
tt1547234,Premium Rush,"Action,Crime,Thriller",Thriller,91.0,Premium Rush,Sony,20300000.0,10800000.0,2012,6.5,105279,nm0462895,David Koepp,31100000.0
tt1549572,Another Earth,"Drama,Romance,Sci-Fi",Drama,92.0,Another Earth,FoxS,1300000.0,456000.0,2011,7.0,85839,nm2648685,Mike Cahill,1756000.0
tt1549572,Another Earth,"Drama,Romance,Sci-Fi",Romance,92.0,Another Earth,FoxS,1300000.0,456000.0,2011,7.0,85839,nm2648685,Mike Cahill,1756000.0
tt1549572,Another Earth,"Drama,Romance,Sci-Fi",Sci-Fi,92.0,Another Earth,FoxS,1300000.0,456000.0,2011,7.0,85839,nm2648685,Mike Cahill,1756000.0
tt1549589,Elles,Drama,Drama,99.0,Elles,KL,158000.0,754000.0,2012,5.6,5889,nm0844333,Malgorzata Szumowska,912000.0
tt1549920,The Last Stand,"Action,Thriller",Action,107.0,The Last Stand,LGF,12100000.0,36300000.0,2013,6.4,126623,nm0453518,Jee-woon Kim,48400000.0
tt1549920,The Last Stand,"Action,Thriller",Thriller,107.0,The Last Stand,LGF,12100000.0,36300000.0,2013,6.4,126623,nm0453518,Jee-woon Kim,48400000.0
tt1550903,The Little Death,Drama,Drama,75.0,The Little Death,Magn.,18200.0,0.0,2015,6.0,41,nm0939584,Bret Wood,18200.0
tt2785032,The Little Death,"Comedy,Drama,Romance",Comedy,96.0,The Little Death,Magn.,18200.0,0.0,2015,7.1,23607,nm0493257,Josh Lawson,18200.0
tt2785032,The Little Death,"Comedy,Drama,Romance",Drama,96.0,The Little Death,Magn.,18200.0,0.0,2015,7.1,23607,nm0493257,Josh Lawson,18200.0
tt2785032,The Little Death,"Comedy,Drama,Romance",Romance,96.0,The Little Death,Magn.,18200.0,0.0,2015,7.1,23607,nm0493257,Josh Lawson,18200.0
tt1554091,A Better Life,"Drama,Romance",Drama,98.0,A Better Life,Sum.,1800000.0,0.0,2011,7.2,14602,nm0919363,Chris Weitz,1800000.0
tt1554091,A Better Life,"Drama,Romance",Romance,98.0,A Better Life,Sum.,1800000.0,0.0,2011,7.2,14602,nm0919363,Chris Weitz,1800000.0
tt2027265,A Better Life,Drama,Drama,110.0,A Better Life,Sum.,1800000.0,0.0,2011,6.6,1519,nm0434806,Cédric Kahn,1800000.0
tt1555064,Country Strong,"Drama,Music",Drama,117.0,Country Strong,SGem,20200000.0,310000.0,2010,6.3,16296,nm0275277,Shana Feste,20510000.0
tt1555064,Country Strong,"Drama,Music",Music,117.0,Country Strong,SGem,20200000.0,310000.0,2010,6.3,16296,nm0275277,Shana Feste,20510000.0
tt1555069,Mary Queen of Scots,"Biography,Drama,History",Biography,119.0,Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,5.5,753,nm0408101,Thomas Imbach,46400000.0
tt1555069,Mary Queen of Scots,"Biography,Drama,History",Drama,119.0,Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,5.5,753,nm0408101,Thomas Imbach,46400000.0
tt1555069,Mary Queen of Scots,"Biography,Drama,History",History,119.0,Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,5.5,753,nm0408101,Thomas Imbach,46400000.0
tt2328900,Mary Queen of Scots,"Biography,Drama,History",Biography,124.0,Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,6.3,23866,nm6066050,Josie Rourke,46400000.0
tt2328900,Mary Queen of Scots,"Biography,Drama,History",Drama,124.0,Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,6.3,23866,nm6066050,Josie Rourke,46400000.0
tt2328900,Mary Queen of Scots,"Biography,Drama,History",History,124.0,Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,6.3,23866,nm6066050,Josie Rourke,46400000.0
tt1555149,Elite Squad: The Enemy Within,"Action,Crime,Drama",Action,115.0,Elite Squad: The Enemy Within,Vari.,100000.0,62900000.0,2011,8.0,75071,nm0655683,José Padilha,63000000.0
tt1555149,Elite Squad: The Enemy Within,"Action,Crime,Drama",Crime,115.0,Elite Squad: The Enemy Within,Vari.,100000.0,62900000.0,2011,8.0,75071,nm0655683,José Padilha,63000000.0
tt1555149,Elite Squad: The Enemy Within,"Action,Crime,Drama",Drama,115.0,Elite Squad: The Enemy Within,Vari.,100000.0,62900000.0,2011,8.0,75071,nm0655683,José Padilha,63000000.0
tt1555218,Wetlands,Drama,Drama,111.0,Wetlands,Strand,59500.0,10500000.0,2014,6.9,483,nm2336357,Guy Édoin,10559500.0
tt2524674,Wetlands,"Comedy,Drama",Comedy,109.0,Wetlands,Strand,59500.0,10500000.0,2014,5.8,10321,nm1177494,David Wnendt,10559500.0
tt2524674,Wetlands,"Comedy,Drama",Drama,109.0,Wetlands,Strand,59500.0,10500000.0,2014,5.8,10321,nm1177494,David Wnendt,10559500.0
tt5565254,Wetlands,"Crime,Drama,Thriller",Crime,98.0,Wetlands,Strand,59500.0,10500000.0,2014,4.2,253,nm5747885,Emanuele Della Valle,10559500.0
tt5565254,Wetlands,"Crime,Drama,Thriller",Drama,98.0,Wetlands,Strand,59500.0,10500000.0,2014,4.2,253,nm5747885,Emanuele Della Valle,10559500.0
tt5565254,Wetlands,"Crime,Drama,Thriller",Thriller,98.0,Wetlands,Strand,59500.0,10500000.0,2014,4.2,253,nm5747885,Emanuele Della Valle,10559500.0
tt1556190,Nostalgia for the Light,Documentary,Documentary,90.0,Nostalgia for the Light,Icar.,164000.0,13700.0,2011,7.6,4242,nm0350099,Patricio Guzmán,177700.0
tt1558250,GasLand,Documentary,Documentary,107.0,GasLand,WOW,30800.0,18600.0,2010,7.7,9940,nm1068198,Josh Fox,49400.0
tt1559549,Restrepo,"Documentary,War",Documentary,93.0,Restrepo,NGE,1300000.0,105000.0,2010,7.5,20691,nm0432631,Sebastian Junger,1405000.0
tt1559549,Restrepo,"Documentary,War",Documentary,93.0,Restrepo,NGE,1300000.0,105000.0,2010,7.5,20691,nm1770672,Tim Hetherington,1405000.0
tt1559549,Restrepo,"Documentary,War",War,93.0,Restrepo,NGE,1300000.0,105000.0,2010,7.5,20691,nm0432631,Sebastian Junger,1405000.0
tt1559549,Restrepo,"Documentary,War",War,93.0,Restrepo,NGE,1300000.0,105000.0,2010,7.5,20691,nm1770672,Tim Hetherington,1405000.0
tt1560747,The Master,Drama,Drama,138.0,The Master,Wein.,16399999.0,11900000.0,2012,7.1,131365,nm0000759,Paul Thomas Anderson,28299999.0
tt4117096,The Master,Documentary,Documentary,,The Master,Wein.,16399999.0,11900000.0,2012,8.0,130,nm3849565,Nawapol Thamrongrattanarit,28299999.0
tt4273106,The Master,"Action,History",Action,86.0,The Master,Wein.,16399999.0,11900000.0,2012,4.8,54,nm6971554,Ke Zhou,28299999.0
tt4273106,The Master,"Action,History",History,86.0,The Master,Wein.,16399999.0,11900000.0,2012,4.8,54,nm6971554,Ke Zhou,28299999.0
tt1560985,The Devil Inside,Horror,Horror,83.0,The Devil Inside,Par.,53300000.0,48500000.0,2012,4.2,33522,nm0068587,William Brent Bell,101800000.0
tt1562568,Higher Ground,Drama,Drama,109.0,Higher Ground,SPC,842000.0,0.0,2011,6.3,2869,nm0267812,Vera Farmiga,842000.0
tt1562859,Golmaal 3,"Action,Comedy",Action,155.0,Golmaal 3,Eros,1100000.0,935000.0,2010,5.4,6616,nm1460159,Rohit Shetty,2035000.0
tt1562859,Golmaal 3,"Action,Comedy",Comedy,155.0,Golmaal 3,Eros,1100000.0,935000.0,2010,5.4,6616,nm1460159,Rohit Shetty,2035000.0
tt1562872,Zindagi Na Milegi Dobara,"Comedy,Drama",Comedy,155.0,Zindagi Na Milegi Dobara,Eros,3100000.0,0.0,2011,8.1,58912,nm0015295,Zoya Akhtar,3100000.0
tt1562872,Zindagi Na Milegi Dobara,"Comedy,Drama",Drama,155.0,Zindagi Na Milegi Dobara,Eros,3100000.0,0.0,2011,8.1,58912,nm0015295,Zoya Akhtar,3100000.0
tt1563738,One Day,"Drama,Romance",Drama,107.0,One Day,Focus,13800000.0,45500000.0,2011,7.0,128094,nm0771054,Lone Scherfig,59300000.0
tt1563738,One Day,"Drama,Romance",Romance,107.0,One Day,Focus,13800000.0,45500000.0,2011,7.0,128094,nm0771054,Lone Scherfig,59300000.0
tt1616203,One Day,"Drama,Romance,Sci-Fi",Drama,93.0,One Day,Focus,13800000.0,45500000.0,2011,6.0,436,nm2254001,Chi-jan Hou,59300000.0
tt1616203,One Day,"Drama,Romance,Sci-Fi",Romance,93.0,One Day,Focus,13800000.0,45500000.0,2011,6.0,436,nm2254001,Chi-jan Hou,59300000.0
tt1616203,One Day,"Drama,Romance,Sci-Fi",Sci-Fi,93.0,One Day,Focus,13800000.0,45500000.0,2011,6.0,436,nm2254001,Chi-jan Hou,59300000.0
tt4051858,One Day,Family,Family,90.0,One Day,Focus,13800000.0,45500000.0,2011,6.2,13,nm1402737,Yonghong Liu,59300000.0
tt4051858,One Day,Family,Family,90.0,One Day,Focus,13800000.0,45500000.0,2011,6.2,13,nm1801656,Yuan Tian,59300000.0
tt4051858,One Day,Family,Family,90.0,One Day,Focus,13800000.0,45500000.0,2011,6.2,13,nm3619417,Zhijian Tong,59300000.0
tt4051858,One Day,Family,Family,90.0,One Day,Focus,13800000.0,45500000.0,2011,6.2,13,nm4772581,Ruijun Li,59300000.0
tt4051858,One Day,Family,Family,90.0,One Day,Focus,13800000.0,45500000.0,2011,6.2,13,nm6157274,Bo Du,59300000.0
